OGNTsort	OGNTa
038183	πλὴν
038184	ἐν
038185	τούτῳ
038186	μὴ
038187	χαίρετε
038188	ὅτι
038189	τὰ
038190	πνεύματα
038191	ὑμῖν
038192	ὑποτάσσεται
038193	χαίρετε
038194	δὲ
038195	ὅτι
038196	τὰ
038197	ὀνόματα
038198	ὑμῶν
038199	ἐνγέγραπται
038200	ἐν
038201	τοῖς
038202	οὐρανοῖς
038203	Ἐν
038204	αὐτῇ
038205	τῇ
038206	ὥρᾳ
038207	ἠγαλλιάσατο
038208	ἐν
038209	τῷ
038210	Πνεύματι
038211	τῷ
038212	Ἁγίῳ
038213	καὶ
038214	εἶπεν
038215	Ἐξομολογοῦμαί
038216	σοι
038217	Πάτερ
038218	Κύριε
038219	τοῦ
038220	οὐρανοῦ
038221	καὶ
038222	τῆς
038223	γῆς
038224	ὅτι
038225	ἀπέκρυψας
038226	ταῦτα
038227	ἀπὸ
038228	σοφῶν
038229	καὶ
038230	συνετῶν
038231	καὶ
038232	ἀπεκάλυψας
038233	αὐτὰ
038234	νηπίοις
038235	ναί
038236	ὁ
038237	Πατήρ
038238	ὅτι
038239	οὕτως
038240	εὐδοκία
038241	ἐγένετο
038242	ἔμπροσθέν
038243	σου
038244	Πάντα
038245	μοι
038246	παρεδόθη
038247	ὑπὸ
038248	τοῦ
038249	Πατρός
038250	μου
038251	καὶ
038252	οὐδεὶς
038253	γινώσκει
038254	τίς
038255	ἐστιν
038256	ὁ
038257	Υἱὸς
038258	εἰ
038259	μὴ
038260	ὁ
038261	Πατήρ
038262	καὶ
038263	τίς
038264	ἐστιν
038265	ὁ
038266	Πατὴρ
038267	εἰ
038268	μὴ
038269	ὁ
038270	Υἱὸς
038271	καὶ
038272	ᾧ
038273	ἐὰν
038274	βούληται
038275	ὁ
038276	Υἱὸς
038277	ἀποκαλύψαι
038278	Καὶ
038279	στραφεὶς
038280	πρὸς
038281	τοὺς
038282	μαθητὰς
038283	κατ᾽
038284	ἰδίαν
038285	εἶπεν
038286	Μακάριοι
038287	οἱ
038288	ὀφθαλμοὶ
038289	οἱ
038290	βλέποντες
038291	ἃ
038292	βλέπετε
038293	λέγω
038294	γὰρ
038295	ὑμῖν
038296	ὅτι
038297	πολλοὶ
038298	προφῆται
038299	καὶ
038300	βασιλεῖς
038301	ἠθέλησαν
038302	ἰδεῖν
038303	ἃ
038304	ὑμεῖς
038305	βλέπετε
038306	καὶ
038307	οὐκ
038308	εἶδαν
038309	καὶ
038310	ἀκοῦσαι
038311	ἃ
038312	ἀκούετε
038313	καὶ
038314	οὐκ
038315	ἤκουσαν
038316	Καὶ
038317	ἰδοὺ
038318	νομικός
038319	τις
038320	ἀνέστη
038321	ἐκπειράζων
038322	αὐτὸν
038323	λέγων
038324	Διδάσκαλε
038325	τί
038326	ποιήσας
038327	ζωὴν
038328	αἰώνιον
038329	κληρονομήσω
038330	Ὁ
038331	δὲ
038332	εἶπεν
038333	πρὸς
038334	αὐτόν
038335	Ἐν
038336	τῷ
038337	νόμῳ
038338	τί
038339	γέγραπται
038340	πῶς
038341	ἀναγινώσκεις
038342	Ὁ
038343	δὲ
038344	ἀποκριθεὶς
038345	εἶπεν
038346	Ἀγαπήσεις
038347	Κύριον
038348	τὸν
038349	Θεόν
038350	σου
038351	ἐξ
038352	ὅλης
038353	τῆς
038354	καρδίας
038355	σου
038356	καὶ
038357	ἐν
038358	ὅλῃ
038359	τῇ
038360	ψυχῇ
038361	σου
038362	καὶ
038363	ἐν
038364	ὅλῃ
038365	τῇ
038366	ἰσχύϊ
038367	σου
038368	καὶ
038369	ἐν
038370	ὅλῃ
038371	τῇ
038372	διανοίᾳ
038373	σου
038374	καὶ
038375	Τὸν
038376	πλησίον
038377	σου
038378	ὡς
038379	σεαυτόν
038380	Εἶπεν
038381	δὲ
038382	αὐτῷ
038383	Ὀρθῶς
038384	ἀπεκρίθης
038385	τοῦτο
038386	ποίει
038387	καὶ
038388	ζήσῃ
038389	Ὁ
038390	δὲ
038391	θέλων
038392	δικαιῶσαι
038393	ἑαυτὸν
038394	εἶπεν
038395	πρὸς
038396	τὸν
038397	Ἰησοῦν
038398	Καὶ
038399	τίς
038400	ἐστίν
038401	μου
038402	πλησίον
038403	Ὑπολαβὼν
038404	ὁ
038405	Ἰησοῦς
038406	εἶπεν
038407	Ἄνθρωπός
038408	τις
038409	κατέβαινεν
038410	ἀπὸ
038411	Ἰερουσαλὴμ
038412	εἰς
038413	Ἰεριχὼ
038414	καὶ
038415	λῃσταῖς
038416	περιέπεσεν
038417	οἳ
038418	καὶ
038419	ἐκδύσαντες
038420	αὐτὸν
038421	καὶ
038422	πληγὰς
038423	ἐπιθέντες
038424	ἀπῆλθον
038425	ἀφέντες
038426	ἡμιθανῆ
038427	Κατὰ
038428	συγκυρίαν
038429	δὲ
038430	ἱερεύς
038431	τις
038432	κατέβαινεν
038433	ἐν
038434	τῇ
038435	ὁδῷ
038436	ἐκείνῃ
038437	καὶ
038438	ἰδὼν
038439	αὐτὸν
038440	ἀντιπαρῆλθεν
038441	Ὁμοίως
038442	δὲ
038443	καὶ
038444	Λευίτης
038445	γενόμενος
038446	κατὰ
038447	τὸν
038448	τόπον
038449	ἐλθὼν
038450	καὶ
038451	ἰδὼν
038452	ἀντιπαρῆλθεν
038453	Σαμαρίτης
038454	δέ
038455	τις
038456	ὁδεύων
038457	ἦλθεν
038458	κατ᾽
038459	αὐτὸν
038460	καὶ
038461	ἰδὼν
038462	ἐσπλαγχνίσθη
038463	καὶ
038464	προσελθὼν
038465	κατέδησεν
038466	τὰ
038467	τραύματα
038468	αὐτοῦ
038469	ἐπιχέων
038470	ἔλαιον
038471	καὶ
038472	οἶνον
038473	ἐπιβιβάσας
038474	δὲ
038475	αὐτὸν
038476	ἐπὶ
038477	τὸ
038478	ἴδιον
038479	κτῆνος
038480	ἤγαγεν
038481	αὐτὸν
038482	εἰς
038483	πανδοχεῖον
038484	καὶ
038485	ἐπεμελήθη
038486	αὐτοῦ
038487	Καὶ
038488	ἐπὶ
038489	τὴν
038490	αὔριον
038491	ἐκβαλὼν
038492	ἔδωκεν
038493	δύο
038494	δηνάρια
038495	τῷ
038496	πανδοχεῖ
038497	καὶ
038498	εἶπεν
038499	Ἐπιμελήθητι
038500	αὐτοῦ
038501	καὶ
038502	ὅ
038503	τι
038504	ἂν
038505	προσδαπανήσῃς
038506	ἐγὼ
038507	ἐν
038508	τῷ
038509	ἐπανέρχεσθαί
038510	με
038511	ἀποδώσω
038512	σοι
038513	Τίς
038514	τούτων
038515	τῶν
038516	τριῶν
038517	πλησίον
038518	δοκεῖ
038519	σοι
038520	γεγονέναι
038521	τοῦ
038522	ἐμπεσόντος
038523	εἰς
038524	τοὺς
038525	λῃστάς
038526	Ὁ
038527	δὲ
038528	εἶπεν
038529	Ὁ
038530	ποιήσας
038531	τὸ
038532	ἔλεος
038533	μετ᾽
038534	αὐτοῦ
038535	Εἶπεν
038536	δὲ
038537	αὐτῷ
038538	ὁ
038539	Ἰησοῦς
038540	Πορεύου
038541	καὶ
038542	σὺ
038543	ποίει
038544	ὁμοίως
038545	Ἐν
038546	δὲ
038547	τῷ
038548	πορεύεσθαι
038549	αὐτοὺς
038550	αὐτὸς
038551	εἰσῆλθεν
038552	εἰς
038553	κώμην
038554	τινά
038555	γυνὴ
038556	δέ
038557	τις
038558	ὀνόματι
038559	Μάρθα
038560	ὑπεδέξατο
038561	αὐτὸν
038562	καὶ
038563	τῇδε
038564	ἦν
038565	ἀδελφὴ
038566	καλουμένη
038567	Μαριάμ
038568	ἣ
038569	καὶ
038570	παρακαθεσθεῖσα
038571	πρὸς
038572	τοὺς
038573	πόδας
038574	τοῦ
038575	Κυρίου
038576	ἤκουεν
038577	τὸν
038578	λόγον
038579	αὐτοῦ
038580	ἡ
038581	δὲ
038582	Μάρθα
038583	περιεσπᾶτο
038584	περὶ
038585	πολλὴν
038586	διακονίαν
038587	ἐπιστᾶσα
038588	δὲ
038589	εἶπεν
038590	Κύριε
038591	οὐ
038592	μέλει
038593	σοι
038594	ὅτι
038595	ἡ
038596	ἀδελφή
038597	μου
038598	μόνην
038599	με
038600	κατέλιπεν
038601	διακονεῖν
038602	εἰπὲ
038603	οὖν
038604	αὐτῇ
038605	ἵνα
038606	μοι
038607	συναντιλάβηται
038608	Ἀποκριθεὶς
038609	δὲ
038610	εἶπεν
038611	αὐτῇ
038612	ὁ
038613	Κύριος
038614	Μάρθα
038615	Μάρθα
038616	μεριμνᾷς
038617	καὶ
038618	θορυβάζῃ
038619	περὶ
038620	πολλά
038621	ἑνός
038622	δέ
038623	ἐστιν
038624	χρεία
038625	Μαριὰμ
038626	γὰρ
038627	τὴν
038628	ἀγαθὴν
038629	μερίδα
038630	ἐξελέξατο
038631	ἥτις
038632	οὐκ
038633	ἀφαιρεθήσεται
038634	αὐτῆς
038635	Καὶ
038636	ἐγένετο
038637	ἐν
038638	τῷ
038639	εἶναι
038640	αὐτὸν
038641	ἐν
038642	τόπῳ
038643	τινὶ
038644	προσευχόμενον
038645	ὡς
038646	ἐπαύσατο
038647	εἶπέν
038648	τις
038649	τῶν
038650	μαθητῶν
038651	αὐτοῦ
038652	πρὸς
038653	αὐτόν
038654	Κύριε
038655	δίδαξον
038656	ἡμᾶς
038657	προσεύχεσθαι
038658	καθὼς
038659	καὶ
038660	Ἰωάννης
038661	ἐδίδαξεν
038662	τοὺς
038663	μαθητὰς
038664	αὐτοῦ
038665	Εἶπεν
038666	δὲ
038667	αὐτοῖς
038668	Ὅταν
038669	προσεύχησθε
038670	λέγετε
038671	Πάτερ
038672	ἁγιασθήτω
038673	τὸ
038674	ὄνομά
038675	σου
038676	Ἐλθέτω
038677	ἡ
038678	βασιλεία
038679	σου
038680	Τὸν
038681	ἄρτον
038682	ἡμῶν
038683	τὸν
038684	ἐπιούσιον
038685	δίδου
038686	ἡμῖν
038687	τὸ
038688	καθ᾽
038689	ἡμέραν
038690	Καὶ
038691	ἄφες
038692	ἡμῖν
038693	τὰς
038694	ἁμαρτίας
038695	ἡμῶν
038696	Καὶ
038697	γὰρ
038698	αὐτοὶ
038699	ἀφίομεν
038700	παντὶ
038701	ὀφείλοντι
038702	ἡμῖν
038703	Καὶ
038704	μὴ
038705	εἰσενέγκῃς
038706	ἡμᾶς
038707	εἰς
038708	πειρασμόν
038709	Καὶ
038710	εἶπεν
038711	πρὸς
038712	αὐτούς
038713	Τίς
038714	ἐξ
038715	ὑμῶν
038716	ἕξει
038717	φίλον
038718	καὶ
038719	πορεύσεται
038720	πρὸς
038721	αὐτὸν
038722	μεσονυκτίου
038723	καὶ
038724	εἴπῃ
038725	αὐτῷ
038726	Φίλε
038727	χρῆσόν
038728	μοι
038729	τρεῖς
038730	ἄρτους
038731	ἐπειδὴ
038732	φίλος
038733	μου
038734	παρεγένετο
038735	ἐξ
038736	ὁδοῦ
038737	πρός
038738	με
038739	καὶ
038740	οὐκ
038741	ἔχω
038742	ὃ
038743	παραθήσω
038744	αὐτῷ
038745	Κἀκεῖνος
038746	ἔσωθεν
038747	ἀποκριθεὶς
038748	εἴπῃ
038749	Μή
038750	μοι
038751	κόπους
038752	πάρεχε
038753	ἤδη
038754	ἡ
038755	θύρα
038756	κέκλεισται
038757	καὶ
038758	τὰ
038759	παιδία
038760	μου
038761	μετ᾽
038762	ἐμοῦ
038763	εἰς
038764	τὴν
038765	κοίτην
038766	εἰσίν
038767	οὐ
038768	δύναμαι
038769	ἀναστὰς
038770	δοῦναί
038771	σοι
038772	Λέγω
038773	ὑμῖν
038774	εἰ
038775	καὶ
038776	οὐ
038777	δώσει
038778	αὐτῷ
038779	ἀναστὰς
038780	διὰ
038781	τὸ
038782	εἶναι
038783	φίλον
038784	αὐτοῦ
038785	διά
038786	γε
038787	τὴν
038788	ἀναίδειαν
038789	αὐτοῦ
038790	ἐγερθεὶς
038791	δώσει
038792	αὐτῷ
038793	ὅσων
038794	χρῄζει
038795	Κἀγὼ
038796	ὑμῖν
038797	λέγω
038798	αἰτεῖτε
038799	καὶ
038800	δοθήσεται
038801	ὑμῖν
038802	ζητεῖτε
038803	καὶ
038804	εὑρήσετε
038805	κρούετε
038806	καὶ
038807	ἀνοιγήσεται
038808	ὑμῖν
038809	πᾶς
038810	γὰρ
038811	ὁ
038812	αἰτῶν
038813	λαμβάνει
038814	καὶ
038815	ὁ
038816	ζητῶν
038817	εὑρίσκει
038818	καὶ
038819	τῷ
038820	κρούοντι
038821	ἀνοιγήσεται
038822	Τίνα
038823	δὲ
038824	ἐξ
038825	ὑμῶν
038826	τὸν
038827	πατέρα
038828	αἰτήσει
038829	ὁ
038830	υἱὸς
038831	ἰχθύν
038832	καὶ
038833	ἀντὶ
038834	ἰχθύος
038835	ὄφιν
038836	αὐτῷ
038837	ἐπιδώσει
038838	ἢ
038839	καὶ
038840	αἰτήσει
038841	ᾠόν
038842	ἐπιδώσει
038843	αὐτῷ
038844	σκορπίον
038845	εἰ
038846	οὖν
038847	ὑμεῖς
038848	πονηροὶ
038849	ὑπάρχοντες
038850	οἴδατε
038851	δόματα
038852	ἀγαθὰ
038853	διδόναι
038854	τοῖς
038855	τέκνοις
038856	ὑμῶν
038857	πόσῳ
038858	μᾶλλον
038859	ὁ
038860	Πατὴρ
038861	ὁ
038862	ἐξ
038863	οὐρανοῦ
038864	δώσει
038865	Πνεῦμα
038866	Ἅγιον
038867	τοῖς
038868	αἰτοῦσιν
038869	αὐτόν
038870	Καὶ
038871	ἦν
038872	ἐκβάλλων
038873	δαιμόνιον
038874	καὶ
038875	αὐτὸ
038876	ἦν
038877	κωφόν
038878	ἐγένετο
038879	δὲ
038880	τοῦ
038881	δαιμονίου
038882	ἐξελθόντος
038883	ἐλάλησεν
038884	ὁ
038885	κωφός
038886	καὶ
038887	ἐθαύμασαν
038888	οἱ
038889	ὄχλοι
038890	τινὲς
038891	δὲ
038892	ἐξ
038893	αὐτῶν
038894	εἶπον
038895	Ἐν
038896	Βεελζεβοὺλ
038897	τῷ
038898	ἄρχοντι
038899	τῶν
038900	δαιμονίων
038901	ἐκβάλλει
038902	τὰ
038903	δαιμόνια
038904	ἕτεροι
038905	δὲ
038906	πειράζοντες
038907	σημεῖον
038908	ἐξ
038909	οὐρανοῦ
038910	ἐζήτουν
038911	παρ᾽
038912	αὐτοῦ
038913	Αὐτὸς
038914	δὲ
038915	εἰδὼς
038916	αὐτῶν
038917	τὰ
038918	διανοήματα
038919	εἶπεν
038920	αὐτοῖς
038921	Πᾶσα
038922	βασιλεία
038923	ἐφ᾽
038924	ἑαυτὴν
038925	διαμερισθεῖσα
038926	ἐρημοῦται
038927	καὶ
038928	οἶκος
038929	ἐπὶ
038930	οἶκον
038931	πίπτει
038932	εἰ
038933	δὲ
038934	καὶ
038935	ὁ
038936	Σατανᾶς
038937	ἐφ᾽
038938	ἑαυτὸν
038939	διεμερίσθη
038940	πῶς
038941	σταθήσεται
038942	ἡ
038943	βασιλεία
038944	αὐτοῦ
038945	ὅτι
038946	λέγετε
038947	ἐν
038948	Βεελζεβοὺλ
038949	ἐκβάλλειν
038950	με
038951	τὰ
038952	δαιμόνια
038953	εἰ
038954	δὲ
038955	ἐγὼ
038956	ἐν
038957	Βεελζεβοὺλ
038958	ἐκβάλλω
038959	τὰ
038960	δαιμόνια
038961	οἱ
038962	υἱοὶ
038963	ὑμῶν
038964	ἐν
038965	τίνι
038966	ἐκβάλλουσιν
038967	διὰ
038968	τοῦτο
038969	αὐτοὶ
038970	ὑμῶν
038971	κριταὶ
038972	ἔσονται
038973	εἰ
038974	δὲ
038975	ἐν
038976	δακτύλῳ
038977	Θεοῦ
038978	ἐγὼ
038979	ἐκβάλλω
038980	τὰ
038981	δαιμόνια
038982	ἄρα
038983	ἔφθασεν
038984	ἐφ᾽
038985	ὑμᾶς
038986	ἡ
038987	βασιλεία
038988	τοῦ
038989	Θεοῦ
038990	Ὅταν
038991	ὁ
038992	ἰσχυρὸς
038993	καθωπλισμένος
038994	φυλάσσῃ
038995	τὴν
038996	ἑαυτοῦ
038997	αὐλήν
038998	ἐν
038999	εἰρήνῃ
039000	ἐστὶν
039001	τὰ
039002	ὑπάρχοντα
039003	αὐτοῦ
039004	ἐπὰν
039005	δὲ
039006	ἰσχυρότερος
039007	αὐτοῦ
039008	ἐπελθὼν
039009	νικήσῃ
039010	αὐτόν
039011	τὴν
039012	πανοπλίαν
039013	αὐτοῦ
039014	αἴρει
039015	ἐφ᾽
039016	ᾗ
039017	ἐπεποίθει
039018	καὶ
039019	τὰ
039020	σκῦλα
039021	αὐτοῦ
039022	διαδίδωσιν
039023	Ὁ
039024	μὴ
039025	ὢν
039026	μετ᾽
039027	ἐμοῦ
039028	κατ᾽
039029	ἐμοῦ
039030	ἐστιν
039031	καὶ
039032	ὁ
039033	μὴ
039034	συνάγων
039035	μετ᾽
039036	ἐμοῦ
039037	σκορπίζει
039038	Ὅταν
039039	τὸ
039040	ἀκάθαρτον
039041	πνεῦμα
039042	ἐξέλθῃ
039043	ἀπὸ
039044	τοῦ
039045	ἀνθρώπου
039046	διέρχεται
039047	δι᾽
039048	ἀνύδρων
039049	τόπων
039050	ζητοῦν
039051	ἀνάπαυσιν
039052	καὶ
039053	μὴ
039054	εὑρίσκον
039055	τότε
039056	λέγει
039057	Ὑποστρέψω
039058	εἰς
039059	τὸν
039060	οἶκόν
039061	μου
039062	ὅθεν
039063	ἐξῆλθον
039064	καὶ
039065	ἐλθὸν
039066	εὑρίσκει
039067	σεσαρωμένον
039068	καὶ
039069	κεκοσμημένον
039070	τότε
039071	πορεύεται
039072	καὶ
039073	παραλαμβάνει
039074	ἕτερα
039075	πνεύματα
039076	πονηρότερα
039077	ἑαυτοῦ
039078	ἑπτά
039079	καὶ
039080	εἰσελθόντα
039081	κατοικεῖ
039082	ἐκεῖ
039083	καὶ
039084	γίνεται
039085	τὰ
039086	ἔσχατα
039087	τοῦ
039088	ἀνθρώπου
039089	ἐκείνου
039090	χείρονα
039091	τῶν
039092	πρώτων
039093	Ἐγένετο
039094	δὲ
039095	ἐν
039096	τῷ
039097	λέγειν
039098	αὐτὸν
039099	ταῦτα
039100	ἐπάρασά
039101	τις
039102	φωνὴν
039103	γυνὴ
039104	ἐκ
039105	τοῦ
039106	ὄχλου
039107	εἶπεν
039108	αὐτῷ
039109	Μακαρία
039110	ἡ
039111	κοιλία
039112	ἡ
039113	βαστάσασά
039114	σε
039115	καὶ
039116	μαστοὶ
039117	οὓς
039118	ἐθήλασας
039119	Αὐτὸς
039120	δὲ
039121	εἶπεν
039122	Μενοῦν
039123	μακάριοι
039124	οἱ
039125	ἀκούοντες
039126	τὸν
039127	λόγον
039128	τοῦ
039129	Θεοῦ
039130	καὶ
039131	φυλάσσοντες
039132	Τῶν
039133	δὲ
039134	ὄχλων
039135	ἐπαθροιζομένων
039136	ἤρξατο
039137	λέγειν
039138	Ἡ
039139	γενεὰ
039140	αὕτη
039141	γενεὰ
039142	πονηρά
039143	ἐστιν
039144	σημεῖον
039145	ζητεῖ
039146	καὶ
039147	σημεῖον
039148	οὐ
039149	δοθήσεται
039150	αὐτῇ
039151	εἰ
039152	μὴ
039153	τὸ
039154	σημεῖον
039155	Ἰωνᾶ
039156	καθὼς
039157	γὰρ
039158	ἐγένετο
039159	Ἰωνᾶς
039160	τοῖς
039161	Νινευίταις
039162	σημεῖον
039163	οὕτως
039164	ἔσται
039165	καὶ
039166	ὁ
039167	Υἱὸς
039168	τοῦ
039169	ἀνθρώπου
039170	τῇ
039171	γενεᾷ
039172	ταύτῃ
039173	Βασίλισσα
039174	νότου
039175	ἐγερθήσεται
039176	ἐν
039177	τῇ
039178	κρίσει
039179	μετὰ
039180	τῶν
039181	ἀνδρῶν
039182	τῆς
039183	γενεᾶς
039184	ταύτης
039185	καὶ
039186	κατακρινεῖ
039187	αὐτούς
039188	ὅτι
039189	ἦλθεν
039190	ἐκ
